"Code_point_Libelle";"ID.interne.passage";"Date";"CHLOROA";"SALI";"TEMP";"TURB";"NH4";"PO4";"SIOH";"OXYGENE";"NO3+NO2";"TURB-FNU";"Shannon";"Simpson";"BergerParker";"Pielou";"Rspe";"Bacillariophyceae";"Dinophyceae";"Cryptophyceae";"Haptophyta";"Ciliophora";"DinoBac";"N_noeuds";"N_liens";"D_liens";"C_tance";"Avg_p_length";"Adhes";"Mod";"meanN_liens";"Assort";"Diss";"Trans";"meanN_voisins";"Nat_connect";"N_clust";"cluster"
"Sète mer";60627535;2017-10-09;0;39;15,7;NA;NA;NA;NA;8,9;NA;NA;1,45905789232131;0,57885665038782;0,635593220338983;0,587168090377071;12;10100;1700;NA;NA;NA;0,168316831683168;12;39;3,25;0,590909090909091;0,16008341611121;1;0,0542406311637081;6,5;0,0901137357830287;0,830244182455101;0,740740740740741;3,30769230769231;0,123326634114443;3;1
"Sète mer";60628293;2017-10-23;0,139;38,3;17,8;NA;NA;NA;NA;NA;NA;NA;0,0616977189812386;0,0156352654479784;0,992144590048612;0,0202651549605178;21;11084800;3100;NA;NA;NA;0,000279662240184758;21;145;6,90476190476191;0,69047619047619;0,12194670620783;2;0,0285374554102259;13,8095238095238;0,0879675829326554;0,815572880405523;0,824257425742574;2,80689655172414;0,0987345786840545;3;1
"Sète mer";60629493;2017-11-07;0;38,7;14,2;NA;NA;NA;NA;NA;NA;NA;2,38944911811699;0,88800949742778;0,18796992481203;0,861811598290972;16;12700;500;NA;NA;NA;0,0393700787401575;16;74;4,625;0,616666666666667;0,155142378428883;2;0,0302227903579255;9,25;0,0447277091239359;0,797336333391772;0,785611510791367;3,25675675675676;0,111853409088362;3;1
"Sète mer";60629539;2017-11-20;0,069;39,2;12,9;NA;NA;NA;NA;NA;NA;NA;1,7525418458029;0,787231282527592;0,296127562642369;0,730866717026246;11;43300;500;NA;NA;NA;0,0115473441108545;11;43;3,90909090909091;0,781818181818182;0,196449201220288;3;-0,00567874526771223;7,81818181818182;-0,385299018700246;0,755539084190872;0,871875;2,09302325581395;0,183095444739953;2;1
"Sète mer";60633220;2017-12-18;0,623;38,6;11,4;NA;NA;NA;NA;NA;NA;NA;1,4443518411869;0,665638408504923;0,419720186542305;0,499711442737805;18;149000;1000;NA;NA;NA;0,00671140939597315;18;134;7,44444444444444;0,875816993464052;0,132057278331641;7;0,00086322120739591;14,8888888888889;-0,052007267989999;0,804564285617973;0,911949685534591;1,91791044776119;0,12754979964584;2;1
"Sète mer";60649118;2018-01-02;0,331;38,2;11,8;NA;NA;NA;NA;NA;NA;NA;2,06962264206053;0,799220272904483;0,368421052631579;0,73048598560443;17;15100;1700;NA;NA;NA;0,112582781456954;17;87;5,11764705882353;0,639705882352941;0,150656705878281;3;0,0161844365173736;10,2352941176471;0,0590665853823719;0,809798487894522;0,764505119453925;3,10344827586207;0,101857612223391;3;1
"Sète mer";60649273;2018-01-16;0,297;36,9;11,5;NA;NA;NA;NA;NA;NA;NA;2,2508064363059;0,876364446424593;0,17910447761194;0,905791143702695;12;4400;2300;NA;NA;NA;0,522727272727273;12;46;3,83333333333333;0,696969696969697;0,144857029249054;5;0,0408790170132325;7,66666666666667;-0,0290612586242961;0,834445062280299;0,73374613003096;2,56521739130435;0,123674871320208;3;1
"Sète mer";60652995;2018-01-29;0,365;36,1;10,1;NA;NA;NA;NA;NA;NA;NA;2,47166971238294;0,897889488422922;0,190082644628099;0,891466409192581;16;9000;1700;NA;NA;NA;0,188888888888889;16;85;5,3125;0,708333333333333;0,0967446437373022;5;-0,0049826989619377;10,625;-0,214260015661046;0,864889827012982;0,791431792559188;2,41176470588235;0,0911026889764204;3;1
"Sète mer";60654077;2018-02-12;0,308;38,3;10,6;NA;NA;NA;NA;NA;NA;NA;1,10549196866654;0,554077016530288;0,596291012838802;0,44488269559778;12;69400;700;NA;NA;NA;0,0100864553314121;12;45;3,75;0,681818181818182;0,130516386294207;2;0,00197530864197526;7,5;0,219367588932808;0,834024461799743;0,813084112149533;2,75555555555556;0,126618666606797;3;1
"Sète mer";60654130;2018-02-26;0,502;37,5;10,1;NA;NA;NA;NA;NA;NA;NA;1,20254403614772;0,515545338472158;0,674698795180723;0,433726079350228;16;115100;1100;NA;NA;NA;0,00955690703735882;16;99;6,1875;0,825;0,0974678775131388;5;0,0065299459238852;12,375;-0,139075922916185;0,83627146343612;0,88265306122449;2,14141414141414;0,108393333608749;2;1
"Sète mer";60654172;2018-03-13;0,616;37,1;12;NA;NA;NA;NA;NA;NA;NA;1,77339906500387;0,765538860663712;0,376175548589342;0,639618509149552;16;31800;100;NA;NA;NA;0,00314465408805031;16;97;6,0625;0,808333333333333;0,097264397252161;6;0,013816558614093;12,125;-0,243267736923871;0,849885978239076;0,859416445623342;2,09278350515464;0,103869502983986;2;1
"Sète mer";60654217;2018-03-28;0,582;38;11,8;NA;NA;NA;NA;NA;NA;NA;0,823785467767428;0,386426992362676;0,765401369010579;0,321170266138395;13;160600;100;NA;NA;NA;0,00062266500622665;13;69;5,30769230769231;0,884615384615385;0,152668878037522;5;0,00462087796681365;10,6153846153846;-0,176572346472262;0,772865290967998;0,922401171303075;2,01449275362319;0,164819033720562;2;1
"Sète mer";60654233;2018-04-16;0,981;36,4;13,5;NA;NA;NA;NA;NA;NA;NA;1,71267007778706;0,7273191133644;0,461285008237232;0,64897039506025;14;59600;1100;NA;NA;NA;0,0184563758389262;14;74;5,28571428571429;0,813186813186813;0,159877066772857;5;-0,022735573411249;10,5714285714286;-0,053674540682422;0,771924265052507;0,869918699186992;2,2027027027027;0,148276038684999;2;1
"Sète mer";60654570;2018-04-23;0,547;35;17,8;NA;NA;NA;NA;NA;NA;NA;1,00757997186269;0,507796227643859;0,649794801641587;0,420193485217074;11;291500;900;NA;NA;NA;0,00308747855917667;11;50;4,54545454545455;0,909090909090909;0,208437031524308;6;-0,0111999999999998;9,09090909090909;-0,24246987951807;0,738164757427584;0,924757281553398;1,68;0,196531261290147;2;1
"Sète mer";60656950;2018-05-07;0,376;38,6;14,9;NA;NA;NA;NA;NA;NA;NA;1,48999452065082;0,624911781917365;0,582408874801902;0,525902690588645;17;119300;6900;NA;NA;NA;0,057837384744342;17;102;6;0,75;0,14001456464346;6;0,0331122645136486;12;0,0153005464480872;0,785223105917386;0,818877551020408;2,57843137254902;0,125803762707449;3;1
"Sète mer";60666047;2018-05-22;0,433;38,3;17,3;NA;NA;NA;NA;NA;NA;NA;1,39893430371619;0,537121502666374;0,666666666666667;0,452576865191967;22;83900;9700;NA;NA;NA;0,115613825983313;21;139;6,61904761904762;0,661904761904762;0,131031140358974;3;0,0418974173179442;13,2380952380952;0,200180160305906;0,827796015403974;0,806138933764136;2,79856115107914;0,0857080022593062;3;1
"Sète mer";60666240;2018-06-04;0,502;33,4;21,4;NA;NA;NA;NA;9,1;NA;NA;0,326406460175895;0,113511899595025;0,940999341300461;0,117726245352471;16;1037000;25700;NA;NA;NA;0,0247830279652845;15;79;5,26666666666667;0,752380952380952;0,115993066622891;5;0,0189072264060247;10,5333333333333;-0,195009746588696;0,828116431931995;0,807547169811321;2,46835443037975;0,112066862461984;2;1
"Sète mer";60666552;2018-06-19;0,468;38;15,3;NA;NA;NA;NA;7,58;NA;NA;2,30569218872549;0,841854934601665;0,329153605015674;0,769658960875742;20;27700;4200;NA;NA;NA;0,151624548736462;20;140;7;0,736842105263158;0,139442735183478;3;0,0298724489795919;14;0,0529704962694646;0,819149085166207;0,851226993865031;2,52857142857143;0,0979959299193995;3;1
"Sète mer";60667163;2018-07-02;0,24;35,9;23,4;NA;NA;NA;NA;8,09;NA;NA;0,364104787832311;0,112966280030767;0,941592184577011;0,119593399385348;21;473800;7300;NA;NA;NA;0,0154073448712537;21;156;7,42857142857143;0,742857142857143;0,125688137756641;1;0,0347633136094675;14,8571428571429;-0,121516410711845;0,823499194013023;0,857142857142857;2,39102564102564;0,0964132211472314;3;1
"Sète mer";60667192;2018-07-18;0,148;38,1;17,4;NA;NA;NA;NA;8,29;NA;NA;1,74569998555526;0,753773194324212;0,398773006134969;0,661486192802701;14;32100;500;NA;NA;NA;0,0155763239875389;14;65;4,64285714285714;0,714285714285714;0,157032731658167;1;-0,0143195266272189;9,28571428571429;0,0959453088165993;0,812885321012733;0,869346733668342;2,72307692307692;0,122632397200776;3;1
"Sète mer";60668178;2018-07-30;0,114;38,3;22,5;NA;NA;NA;NA;7,52;NA;NA;2,75929014539898;0,91597248921355;0,143790849673203;0,88001761616432;23;10300;5000;NA;NA;NA;0,485436893203884;23;180;7,82608695652174;0,711462450592885;0,115192454514105;2;0,0404475308641975;15,6521739130435;0,00649087080356721;0,82542237867568;0,824129440731622;2,73888888888889;0,0891434225438109;3;1
"Sète mer";60669177;2018-08-13;0,194;35,9;25,6;NA;NA;NA;NA;6,5;NA;NA;2,31685435615192;0,862157212575904;0,259467040673212;0,729016712689935;24;68100;3200;NA;NA;NA;0,0469897209985316;24;215;8,95833333333333;0,778985507246377;0,115744591787313;8;0,0293888588426177;17,9166666666667;0,053206413840606;0,820427375782497;0,848996832101373;2,33023255813953;0,0997080472319067;3;1
"Sète mer";60671502;2018-08-27;0,068;38,1;18,6;NA;NA;NA;NA;7,84;NA;NA;0,917543767234184;0,420166468489893;0,744827586206897;0,441245280929111;8;14100;400;NA;NA;NA;0,0283687943262411;8;18;2,25;0,642857142857143;0,168376196431273;1;-0,0200617283950617;4,5;0,24791086350975;0,831132225350388;0,863013698630137;2,88888888888889;0,18718774239764;3;1
"Sète mer";60672691;2018-09-10;0,034;38,1;21,2;NA;NA;NA;NA;6,93;NA;NA;1,52230232859558;0,591297562425684;0,625;0,549054505049639;16;21200;2000;NA;NA;NA;0,0943396226415094;16;79;4,9375;0,658333333333333;0,116813215847848;3;0,0704214068258293;9,875;0,223049174102906;0,842872623565216;0,796320630749014;2,9746835443038;0,0980145989884255;3;1
"Sète mer";60673010;2018-09-24;0,182;38,1;21,3;NA;NA;NA;NA;7,54;NA;NA;2,06310724622182;0,79137792;0,4;0,667447075655763;22;60400;2100;NA;NA;NA;0,0347682119205298;22;166;7,54545454545455;0,718614718614719;0,0989009109212425;3;0,0147336333284947;15,0909090909091;-0,0356117746126912;0,829848673437473;0,809447558046437;2,67469879518072;0,0938062005542394;3;1
"Sète mer";60676321;2018-10-08;0,148;38,1;19,1;NA;NA;NA;NA;NA;NA;NA;2,27073376123831;0,877551020408163;0,232142857142857;0,91381048919163;12;4600;1000;NA;NA;NA;0,217391304347826;12;50;4,16666666666667;0,757575757575758;0,168372667161565;4;0,0168;8,33333333333333;-0,136185550854099;0,812143548846234;0,821705426356589;2,2;0,134860625988129;2;1
"Sète mer";60677180;2018-10-22;1,095;37,4;19,9;NA;NA;NA;NA;NA;NA;NA;1,51470760447113;0,704311419169642;0,376811594202899;0,590540939946744;13;99700;3800;NA;NA;NA;0,0381143430290873;13;68;5,23076923076923;0,871794871794872;0,0998725493424536;8;-0,00692041522491349;10,4615384615385;-0,210708338670432;0,793028713148085;0,883969465648855;2,01470588235294;0,15851741524539;2;1
"Sète mer";60678146;2018-11-19;1,247;34,3;16;NA;NA;NA;NA;NA;NA;NA;1,76512893517664;0,652028349909938;0,575221238938053;0,610692700810721;18;43300;1900;NA;NA;NA;0,0438799076212471;18;110;6,11111111111111;0,718954248366013;0,113508717531746;3;0,0353305785123968;12,2222222222222;0,00970366705151828;0,827120546361619;0,824548192771084;2,54545454545455;0,104728718002164;2;1
"Sète mer";60682153;2018-12-03;1,247;37,7;15,4;NA;NA;NA;NA;NA;NA;NA;1,50983414346207;0,709183673469388;0,464285714285714;0,77590126357841;7;3200;2400;NA;NA;NA;0,75;7;14;2;0,666666666666667;0,240277940033095;1;-0,00255102040816324;4;0,0454545454545407;0,824317112303906;0,8125;2,35714285714286;0,212954015518253;2;1
"Sète mer";60682314;2018-12-17;NA;37,8;12,8;NA;NA;NA;NA;NA;NA;NA;1,61042391007399;0,739183015318463;0,39344262295082;0,732935507223558;9;7500;4700;NA;NA;NA;0,626666666666667;9;24;2,66666666666667;0,666666666666667;0,121050387969452;2;0,0616319444444445;5,33333333333333;-0,0724637681159404;0,853528297093105;0,736842105263158;2,625;0,160884392750501;2;1
"Sète mer";60682515;2019-01-03;NA;38,1;12,7;NA;NA;NA;NA;NA;NA;NA;1,92083631092474;0,776264802529605;0,383858267716535;0,630915472037404;21;49800;900;NA;NA;NA;0,0180722891566265;21;138;6,57142857142857;0,657142857142857;0,112184213985764;3;0,0441083805923126;13,1428571428571;0,133239294359407;0,837429885768363;0,800978792822186;2,97101449275362;0,0850979811664804;3;1
"Sète mer";60684860;2019-01-15;NA;37,9;10,7;NA;NA;NA;NA;NA;NA;NA;1,99282890626283;0,799078447069479;0,361512791991101;0,71876109510139;16;89500;400;NA;NA;NA;0,00446927374301676;16;95;5,9375;0,791666666666667;0,127116543256522;4;0,0182271468144044;11,875;0,0265632981760357;0,797269255498994;0,87292817679558;2,25263157894737;0,132470899550267;3;1
"Sète mer";60694408;2019-01-28;0,762;37,9;9,8;NA;NA;NA;NA;NA;NA;NA;1,67825701362935;0,742126687780547;0,437781109445277;0,699887535818363;11;66500;200;NA;NA;NA;0,00300751879699248;11;47;4,27272727272727;0,854545454545454;0,170440847712758;5;0,0181077410593029;8,54545454545454;-0,115772357723573;0,762137393753634;0,879452054794521;2,08510638297872;0,18227939628081;2;1
"Sète mer";60698191;2019-02-18;0,97;37,2;10,5;NA;NA;NA;NA;NA;NA;NA;0,156267638501511;0,0435776015144066;0,977926795194188;0,0540648925435302;18;355900;2000;NA;NA;NA;0,00561955605507165;18;105;5,83333333333333;0,686274509803922;0,148798618118118;2;0,0339682539682539;11,6666666666667;0,0867058964813264;0,827241060304098;0,792733278282411;2,61904761904762;0,0930098206698501;3;1
"Sète mer";60698194;2019-02-25;0,762;36,6;11,9;NA;NA;NA;NA;NA;NA;NA;0,808154480221214;0,337158190461264;0,806572068707991;0,291480115221836;16;128300;5600;NA;NA;NA;0,0436477007014809;16;69;4,3125;0,575;0,146489037071102;3;0,117727368199958;8,625;0,227712463667524;0,821118340135875;0,730703259005146;3,23188405797101;0,10124605247292;3;1
"Sète mer";60700803;2019-03-12;0,693;38;12,4;NA;NA;NA;NA;NA;NA;NA;1,75983966374571;0,754436728395062;0,416666666666667;0,764288654999234;10;11200;3200;NA;NA;NA;0,285714285714286;10;32;3,2;0,711111111111111;0,151683977703053;3;0,091796875;6,4;0,0188679245283019;0,826047212821766;0,782608695652174;2,4375;0,14982717802218;2;1
"Sète mer";60701300;2019-03-27;0,623;38;12,4;NA;NA;NA;NA;NA;NA;NA;1,5603381654902;0,61304222924447;0,604519774011299;0,576185096145972;15;15400;2300;NA;NA;NA;0,149350649350649;15;79;5,26666666666667;0,752380952380952;0,124698953905926;4;0,0127383432142286;10,5333333333333;-0,0707130229817376;0,834771453589561;0,82875;2,41772151898734;0,106980659554558;3;1
"Sète mer";60701457;2019-04-08;0,139;37,6;12,8;NA;NA;NA;NA;NA;NA;NA;1,78832907285412;0,77989159315549;0,350515463917526;0,813903636114513;9;5000;4700;NA;NA;NA;0,94;9;35;3,88888888888889;0,972222222222222;0,155682640968495;7;-0,0493877551020408;7,77777777777778;-0,249999999999989;0,814250363997889;0,970588235294118;1,37142857142857;0,182120068471136;2;1
"Sète mer";60701672;2019-04-29;0,831;37,7;13,7;NA;NA;NA;NA;NA;NA;NA;1,31564166133681;0,514955102040816;0,685714285714286;0,485826171465112;15;32100;2900;NA;NA;NA;0,0903426791277259;15;77;5,13333333333333;0,733333333333333;0,101068633094808;4;0,0600438522516444;10,2666666666667;-0,140148455828619;0,855594205128275;0,819607843137255;2,48051948051948;0,0995573896459655;2;1
"Sète mer";60701711;2019-05-07;1,108;38,2;13,3;NA;NA;NA;NA;NA;NA;NA;1,24810008268137;0,553188374200609;0,639619883040936;0,460885135058937;15;131900;4900;NA;NA;NA;0,0371493555724033;15;98;6,53333333333333;0,933333333333333;0,10938610087669;10;-0,014993752603082;13,0666666666667;-0,170149253731337;0,815459563644235;0,938758389261745;1,86734693877551;0,129618655660138;2;1
"Sète mer";60702946;2019-05-21;0,97;38,3;14;NA;NA;NA;NA;NA;NA;NA;1,78218517176986;0,746898338667886;0,395061728395062;0,605271559159427;19;38000;1900;NA;NA;NA;0,05;19;125;6,57894736842105;0,730994152046784;0,101702457296077;2;0,0143679999999999;13,1578947368421;0,012185932139532;0,827400161837944;0,863581730769231;2,512;0,100620009937665;3;1
"Sète mer";60707441;2019-06-03;0,97;38;17,4;NA;NA;NA;NA;8,3;NA;NA;2,35658791488334;0,874129057105844;0,236686390532544;0,870215741910612;15;9000;7900;NA;NA;NA;0,877777777777778;14;81;5,78571428571429;0,89010989010989;0,146744451990408;6;-0,00647767108672448;11,5714285714286;-0,178538951197333;0,799051470635393;0,919134396355353;1,77777777777778;0,139550298943977;2;1
"Sète mer";60708440;2019-06-17;0,831;37,9;18,8;NA;NA;NA;NA;7,45;NA;NA;1,41684696166733;0,626618675881683;0,575815738963532;0,552387889275733;13;51500;600;NA;NA;NA;0,0116504854368932;12;51;4,25;0,772727272727273;0,16191721964075;1;0,0113417916186083;8,5;0,0357766143106471;0,808644464070318;0,899280575539568;2,13725490196078;0,140135152357779;2;1
"Sète mer";60708552;2019-07-01;0,623;35,2;26,6;NA;NA;NA;NA;7,18;NA;NA;2,12768683980947;0,836986646510456;0,317460317460317;0,829523917741279;13;2600;3700;NA;NA;NA;1,42307692307692;12;48;4;0,727272727272727;0,170102998713047;5;0,00954861111111113;8;-0,0566037735849057;0,794891418943939;0,771186440677966;2,35416666666667;0,139221173883305;3;1
"Sète mer";60711347;2019-07-15;0,208;38;21,4;NA;NA;NA;NA;7,01;NA;NA;2,09965673147056;0,803792013789141;0,38135593220339;0,741086701386403;17;8600;3200;NA;NA;NA;0,372093023255814;17;102;6;0,75;0,121048442697182;0;0,00879469434832758;12;-0,129014697876988;0,816261706071846;0,916267942583732;2,03921568627451;0,111021359987038;3;1
"Sète mer";60711453;2019-07-29;0,277;38;18,4;NA;NA;NA;NA;7,83;NA;NA;1,16632482534545;0,581315192743764;0,595238095238095;0,469363638044494;12;40900;1100;NA;NA;NA;0,0268948655256724;12;44;3,66666666666667;0,666666666666667;0,121078586063716;4;0,0720557851239669;7,33333333333333;-0,0135997779628127;0,835480490111096;0,706484641638225;2,90909090909091;0,127984935323848;3;1
"Sète mer";60712445;2019-08-12;0,485;35,8;24,2;NA;NA;NA;NA;7,4;NA;NA;1,41568369892196;0,711413170575855;0,372050816696915;0,499674230990021;17;218400;2000;NA;NA;NA;0,00915750915750916;16;82;5,125;0,683333333333333;0,128765913831107;3;0,0348750743604997;10,25;0,205859730088807;0,809999242348115;0,801470588235294;2,64634146341463;0,118640829097741;3;1
"Sète mer";60713620;2019-08-26;0,208;37,7;23,1;NA;NA;NA;NA;6,87;NA;NA;1,49772109151633;0,663904214647101;0,430622009569378;0,518175936166248;18;19800;1100;NA;NA;NA;0,0555555555555556;17;97;5,70588235294118;0,713235294117647;0,125982472686559;5;0,0568604527579977;11,4117647058824;-0,107772061116306;0,809120405837524;0,783707865168539;2,55670103092783;0,115086241376319;3;1
"Sète mer";60718857;2019-09-09;0,277;38,1;16,4;NA;NA;NA;NA;7,71;NA;NA;1,63603067909785;0,681786703601108;0,526315789473684;0,658387178945908;12;6500;1100;NA;NA;NA;0,169230769230769;12;46;3,83333333333333;0,696969696969697;0,0965436223458266;4;0,0652173913043478;7,66666666666667;-0,254660087719303;0,825123122990381;0,763636363636364;2,60869565217391;0,13323812647841;2;1
"Sète mer";60720478;2019-09-23;0,416;37,5;21,1;NA;NA;NA;NA;8,48;NA;NA;0,779361111765521;0,285672811728843;0,843373493975904;0,325018828222635;11;7700;600;NA;NA;NA;0,0779220779220779;11;36;3,27272727272727;0,654545454545455;0,089778604442484;0;0,0520833333333333;6,54545454545455;-0,219626168224303;0,891101795399189;0,808695652173913;1,97222222222222;0,123062469093619;3;1
"Sète mer";60721172;2019-10-08;0,693;38;16,9;NA;NA;NA;NA;NA;NA;NA;1,92727973999028;0,813281151369777;0,280898876404494;0,775594423297435;12;8700;200;NA;NA;NA;0,0229885057471264;12;56;4,66666666666667;0,848484848484849;0,128354374813223;2;-0,00908801020408151;9,33333333333333;-0,13504273504274;0,777351496334049;0,947686116700201;2,05357142857143;0,171183939917687;2;1
"Sète mer";60726624;2019-10-21;1,87;36,6;18,6;NA;NA;NA;NA;NA;NA;NA;1,77191254638006;0,768934013429752;0,369318181818182;0,613039669218813;18;34000;1200;NA;NA;NA;0,0352941176470588;18;107;5,94444444444444;0,699346405228758;0,10569574727867;5;0,0806620665560311;11,8888888888889;-0,0477003233920219;0,831703684015289;0,777867528271405;2,60747663551402;0,0996748110535474;2;1
"Sète mer";60727248;2019-11-04;1,385;37,6;18,2;NA;NA;NA;NA;NA;NA;NA;2,00838204224825;0,785610916727931;0,391872278664732;0,649742626493599;22;67400;1500;NA;NA;NA;0,0222551928783383;22;171;7,77272727272727;0,74025974025974;0,10644951483364;6;0,0392770425088061;15,5454545454545;-0,0871574835980617;0,834705419324433;0,817355058734369;2,58479532163743;0,0911687478542094;3;1
"Sète mer";60737399;2019-11-18;0,9;37,9;14,3;NA;NA;NA;NA;NA;NA;NA;2,32630391145242;0,880213361055419;0,199004975124378;0,764094848711952;21;39300;800;NA;NA;NA;0,0203562340966921;19;134;7,05263157894737;0,783625730994152;0,114206197534461;5;0,00019492091779913;14,1052631578947;-0,132195036085189;0,818285177670875;0,8578352180937;2,26865671641791;0,112132458301353;2;1
"Sète mer";60738066;2019-12-02;0,762;37,2;14,1;NA;NA;NA;NA;NA;NA;NA;1,81860739460144;0,679936;0,546666666666667;0,607066062163135;20;36600;900;NA;NA;NA;0,0245901639344262;20;171;8,55;0,9;0,104202762666628;10;0,0194760781095038;17,1;-0,144646995530541;0,819165372845416;0,920271719699678;1,95321637426901;0,118888573403056;2;1
"Sète mer";60740075;2019-12-30;1,316;36,8;13,1;NA;NA;NA;NA;NA;NA;NA;1,91376332584585;0,826171875;0,28125;0,870991224832367;9;3000;200;NA;NA;NA;0,0666666666666667;9;33;3,66666666666667;0,916666666666667;0,109456090824757;6;-0,0638200183654729;7,33333333333333;-0,224890829694303;0,842365664229812;0,909952606635071;1,72727272727273;0,173237329775144;3;1
