"year";"month";"date";"site";"sampling_effort";"sampling_na"
2012;5;"2012-E";"BIS - Biguglia sud";0;0
2012;6;"2012-F";"18A - Carry";0;0
2012;6;"2012-F";"21E - ile embiez";0;0
2012;6;"2012-F";"22B - Toulon gde rade";2;1
2012;6;"2012-F";"27B - Frejus est";0;0
2012;6;"2012-F";"Agde";0;0
2012;6;"2012-F";"Anse Moulinet";0;0
2012;6;"2012-F";"Anse de Carteau 2";2;1
2012;6;"2012-F";"Antifer ponton pétrolier";1;1
2012;6;"2012-F";"Antifer ponton pêche";0;0
2012;6;"2012-F";"Antoine";0;0
2012;6;"2012-F";"Arcachon - Bouée 7";2;1
2012;6;"2012-F";"At so";2;1
2012;6;"2012-F";"Auger";2;1
2012;6;"2012-F";"BIN - Biguglia nord";0;0
2012;6;"2012-F";"BIS - Biguglia sud";0;0
2012;7;"2012-G";"18A - Carry";0;0
2012;7;"2012-G";"21E - ile embiez";0;0
2012;7;"2012-G";"22B - Toulon gde rade";3;1
2012;7;"2012-G";"27B - Frejus est";0;0
2012;7;"2012-G";"Agde";0;0
2012;7;"2012-G";"Anse Moulinet";0;0
2012;7;"2012-G";"Anse de Carteau 2";3;1
2012;7;"2012-G";"Antifer ponton pétrolier";1;1
2012;7;"2012-G";"Antifer ponton pêche";0;0
2012;7;"2012-G";"Antoine";0;0
2012;7;"2012-G";"Arcachon - Bouée 7";2;1
2012;7;"2012-G";"At so";1;1
2012;7;"2012-G";"Auger";2;1
2012;7;"2012-G";"BIN - Biguglia nord";0;0
2012;7;"2012-G";"BIS - Biguglia sud";0;0
2012;8;"2012-H";"18A - Carry";0;0
2012;8;"2012-H";"21E - ile embiez";0;0
2012;8;"2012-H";"22B - Toulon gde rade";2;1
2012;8;"2012-H";"27B - Frejus est";0;0
2012;8;"2012-H";"Agde";0;0
2012;8;"2012-H";"Anse Moulinet";0;0
2012;8;"2012-H";"Anse de Carteau 2";2;1
2012;8;"2012-H";"Antifer ponton pétrolier";1;1
2012;8;"2012-H";"Antifer ponton pêche";0;0
2012;8;"2012-H";"Antoine";0;0
2012;8;"2012-H";"Arcachon - Bouée 7";2;1
2012;8;"2012-H";"At so";1;1
2012;8;"2012-H";"Auger";2;1
2012;8;"2012-H";"BIN - Biguglia nord";0;0
2012;8;"2012-H";"BIS - Biguglia sud";0;0
2012;9;"2012-I";"18A - Carry";0;0
2012;9;"2012-I";"21E - ile embiez";0;0
2012;9;"2012-I";"22B - Toulon gde rade";2;1
2012;9;"2012-I";"27B - Frejus est";0;0
2012;9;"2012-I";"Agde";0;0
2012;9;"2012-I";"Anse Moulinet";0;0
2012;9;"2012-I";"Anse de Carteau 2";2;1
2012;9;"2012-I";"Antifer ponton pétrolier";1;1
2012;9;"2012-I";"Antifer ponton pêche";0;0
2012;9;"2012-I";"Antoine";0;0
2012;9;"2012-I";"Arcachon - Bouée 7";1;1
2012;9;"2012-I";"At so";1;1
2012;9;"2012-I";"Auger";2;1
2012;9;"2012-I";"BIN - Biguglia nord";0;0
2012;9;"2012-I";"BIS - Biguglia sud";0;0
2012;10;"2012-J";"18A - Carry";0;0
2012;10;"2012-J";"21E - ile embiez";0;0
2012;10;"2012-J";"22B - Toulon gde rade";2;1
2012;10;"2012-J";"27B - Frejus est";0;0
2012;10;"2012-J";"Agde";0;0
2012;10;"2012-J";"Anse Moulinet";0;0
2012;10;"2012-J";"Anse de Carteau 2";2;1
2012;10;"2012-J";"Antifer ponton pétrolier";1;1
2012;10;"2012-J";"Antifer ponton pêche";0;0
2012;10;"2012-J";"Antoine";0;0
2012;10;"2012-J";"Arcachon - Bouée 7";2;1
2012;10;"2012-J";"At so";0;0
2012;10;"2012-J";"Auger";2;1
2012;10;"2012-J";"BIN - Biguglia nord";0;0
2012;10;"2012-J";"BIS - Biguglia sud";0;0
2012;11;"2012-K";"18A - Carry";0;0
2012;11;"2012-K";"21E - ile embiez";0;0
2012;11;"2012-K";"22B - Toulon gde rade";2;1
2012;11;"2012-K";"27B - Frejus est";0;0
2012;11;"2012-K";"Agde";0;0
2012;11;"2012-K";"Anse Moulinet";0;0
2012;11;"2012-K";"Anse de Carteau 2";2;1
2012;11;"2012-K";"Antifer ponton pétrolier";1;1
2012;11;"2012-K";"Antifer ponton pêche";0;0
2012;11;"2012-K";"Antoine";0;0
2012;11;"2012-K";"Arcachon - Bouée 7";2;1
2012;11;"2012-K";"At so";1;1
2012;11;"2012-K";"Auger";3;1
2012;11;"2012-K";"BIN - Biguglia nord";0;0
2012;11;"2012-K";"BIS - Biguglia sud";0;0
2012;12;"2012-L";"18A - Carry";0;0
2012;12;"2012-L";"21E - ile embiez";0;0
2012;12;"2012-L";"22B - Toulon gde rade";2;1
2012;12;"2012-L";"27B - Frejus est";0;0
2012;12;"2012-L";"Agde";0;0
2012;12;"2012-L";"Anse Moulinet";0;0
2012;12;"2012-L";"Anse de Carteau 2";2;1
2012;12;"2012-L";"Antifer ponton pétrolier";1;1
2012;12;"2012-L";"Antifer ponton pêche";0;0
2012;12;"2012-L";"Antoine";0;0
2012;12;"2012-L";"Arcachon - Bouée 7";2;1
2012;12;"2012-L";"At so";0;0
2012;12;"2012-L";"Auger";2;1
2012;12;"2012-L";"BIN - Biguglia nord";0;0
2012;12;"2012-L";"BIS - Biguglia sud";0;0
2013;1;"2013-A";"18A - Carry";0;0
2013;1;"2013-A";"21E - ile embiez";0;0
2013;1;"2013-A";"22B - Toulon gde rade";3;1
2013;1;"2013-A";"27B - Frejus est";0;0
2013;1;"2013-A";"Agde";0;0
2013;1;"2013-A";"Anse Moulinet";0;0
2013;1;"2013-A";"Anse de Carteau 2";2;1
2013;1;"2013-A";"Antifer ponton pétrolier";1;1
2013;1;"2013-A";"Antifer ponton pêche";0;0
2013;1;"2013-A";"Antoine";0;0
2013;1;"2013-A";"Arcachon - Bouée 7";1;1
2013;1;"2013-A";"At so";1;1
2013;1;"2013-A";"Auger";2;1
2013;1;"2013-A";"BIN - Biguglia nord";0;0
2013;1;"2013-A";"BIS - Biguglia sud";0;0
2013;2;"2013-B";"18A - Carry";0;0
2013;2;"2013-B";"21E - ile embiez";0;0
2013;2;"2013-B";"22B - Toulon gde rade";2;1
2013;2;"2013-B";"27B - Frejus est";0;0
2013;2;"2013-B";"Agde";0;0
2013;2;"2013-B";"Anse Moulinet";0;0
2013;2;"2013-B";"Anse de Carteau 2";2;1
2013;2;"2013-B";"Antifer ponton pétrolier";1;1
2013;2;"2013-B";"Antifer ponton pêche";0;0
2013;2;"2013-B";"Antoine";0;0
2013;2;"2013-B";"Arcachon - Bouée 7";2;1
2013;2;"2013-B";"At so";1;1
2013;2;"2013-B";"Auger";2;1
2013;2;"2013-B";"BIN - Biguglia nord";0;0
2013;2;"2013-B";"BIS - Biguglia sud";0;0
2013;3;"2013-C";"18A - Carry";0;0
2013;3;"2013-C";"21E - ile embiez";0;0
2013;3;"2013-C";"22B - Toulon gde rade";2;1
2013;3;"2013-C";"27B - Frejus est";0;0
2013;3;"2013-C";"Agde";0;0
2013;3;"2013-C";"Anse Moulinet";0;0
2013;3;"2013-C";"Anse de Carteau 2";2;1
2013;3;"2013-C";"Antifer ponton pétrolier";1;1
2013;3;"2013-C";"Antifer ponton pêche";0;0
2013;3;"2013-C";"Antoine";0;0
2013;3;"2013-C";"Arcachon - Bouée 7";2;1
2013;3;"2013-C";"At so";1;1
2013;3;"2013-C";"Auger";2;1
2013;3;"2013-C";"BIN - Biguglia nord";0;0
2013;3;"2013-C";"BIS - Biguglia sud";0;0
2013;4;"2013-D";"18A - Carry";0;0
2013;4;"2013-D";"21E - ile embiez";0;0
2013;4;"2013-D";"22B - Toulon gde rade";2;1
2013;4;"2013-D";"27B - Frejus est";0;0
2013;4;"2013-D";"Agde";0;0
2013;4;"2013-D";"Anse Moulinet";0;0
2013;4;"2013-D";"Anse de Carteau 2";2;1
2013;4;"2013-D";"Antifer ponton pétrolier";1;1
2013;4;"2013-D";"Antifer ponton pêche";0;0
2013;4;"2013-D";"Antoine";0;0
2013;4;"2013-D";"Arcachon - Bouée 7";2;1
2013;4;"2013-D";"At so";2;1
2013;4;"2013-D";"Auger";3;1
2013;4;"2013-D";"BIN - Biguglia nord";0;0
2013;4;"2013-D";"BIS - Biguglia sud";0;0
2013;5;"2013-E";"18A - Carry";0;0
2013;5;"2013-E";"21E - ile embiez";0;0
2013;5;"2013-E";"22B - Toulon gde rade";2;1
2013;5;"2013-E";"27B - Frejus est";0;0
2013;5;"2013-E";"Agde";0;0
2013;5;"2013-E";"Anse Moulinet";0;0
2013;5;"2013-E";"Anse de Carteau 2";2;1
2013;5;"2013-E";"Antifer ponton pétrolier";1;1
2013;5;"2013-E";"Antifer ponton pêche";0;0
2013;5;"2013-E";"Antoine";0;0
2013;5;"2013-E";"Arcachon - Bouée 7";2;1
2013;5;"2013-E";"At so";2;1
2013;5;"2013-E";"Auger";2;1
2013;5;"2013-E";"BIN - Biguglia nord";0;0
2013;5;"2013-E";"BIS - Biguglia sud";0;0
2013;6;"2013-F";"18A - Carry";0;0
2013;6;"2013-F";"21E - ile embiez";0;0
2013;6;"2013-F";"22B - Toulon gde rade";2;1
2013;6;"2013-F";"27B - Frejus est";0;0
2013;6;"2013-F";"Agde";0;0
2013;6;"2013-F";"Anse Moulinet";0;0
2013;6;"2013-F";"Anse de Carteau 2";2;1
2013;6;"2013-F";"Antifer ponton pétrolier";1;1
2013;6;"2013-F";"Antifer ponton pêche";0;0
2013;6;"2013-F";"Antoine";0;0
2013;6;"2013-F";"Arcachon - Bouée 7";2;1
2013;6;"2013-F";"At so";2;1
2013;6;"2013-F";"Auger";2;1
2013;6;"2013-F";"BIN - Biguglia nord";0;0
2013;6;"2013-F";"BIS - Biguglia sud";0;0
2013;7;"2013-G";"18A - Carry";0;0
2013;7;"2013-G";"21E - ile embiez";0;0
2013;7;"2013-G";"22B - Toulon gde rade";3;1
2013;7;"2013-G";"27B - Frejus est";0;0
2013;7;"2013-G";"Agde";0;0
2013;7;"2013-G";"Anse Moulinet";0;0
2013;7;"2013-G";"Anse de Carteau 2";3;1
2013;7;"2013-G";"Antifer ponton pétrolier";1;1
2013;7;"2013-G";"Antifer ponton pêche";0;0
2013;7;"2013-G";"Antoine";0;0
2013;7;"2013-G";"Arcachon - Bouée 7";2;1
2013;7;"2013-G";"At so";1;1
2013;7;"2013-G";"Auger";3;1
2013;7;"2013-G";"BIN - Biguglia nord";0;0
2013;7;"2013-G";"BIS - Biguglia sud";0;0
2013;8;"2013-H";"18A - Carry";0;0
2013;8;"2013-H";"21E - ile embiez";0;0
2013;8;"2013-H";"22B - Toulon gde rade";2;1
2013;8;"2013-H";"27B - Frejus est";0;0
2013;8;"2013-H";"Agde";0;0
2013;8;"2013-H";"Anse Moulinet";0;0
2013;8;"2013-H";"Anse de Carteau 2";2;1
2013;8;"2013-H";"Antifer ponton pétrolier";1;1
2013;8;"2013-H";"Antifer ponton pêche";0;0
2013;8;"2013-H";"Antoine";0;0
2013;8;"2013-H";"Arcachon - Bouée 7";3;1
2013;8;"2013-H";"At so";1;1
2013;8;"2013-H";"Auger";2;1
2013;8;"2013-H";"BIN - Biguglia nord";0;0
2013;8;"2013-H";"BIS - Biguglia sud";0;0
2013;9;"2013-I";"18A - Carry";0;0
2013;9;"2013-I";"21E - ile embiez";0;0
2013;9;"2013-I";"22B - Toulon gde rade";2;1
2013;9;"2013-I";"27B - Frejus est";0;0
2013;9;"2013-I";"Agde";0;0
2013;9;"2013-I";"Anse Moulinet";0;0
2013;9;"2013-I";"Anse de Carteau 2";2;1
2013;9;"2013-I";"Antifer ponton pétrolier";1;1
2013;9;"2013-I";"Antifer ponton pêche";0;0
2013;9;"2013-I";"Antoine";0;0
2013;9;"2013-I";"Arcachon - Bouée 7";2;1
2013;9;"2013-I";"At so";1;1
2013;9;"2013-I";"Auger";3;1
2013;9;"2013-I";"BIN - Biguglia nord";0;0
2013;9;"2013-I";"BIS - Biguglia sud";0;0
2013;10;"2013-J";"18A - Carry";0;0
2013;10;"2013-J";"21E - ile embiez";0;0
2013;10;"2013-J";"22B - Toulon gde rade";2;1
2013;10;"2013-J";"27B - Frejus est";0;0
2013;10;"2013-J";"Agde";0;0
2013;10;"2013-J";"Anse Moulinet";0;0
2013;10;"2013-J";"Anse de Carteau 2";2;1
2013;10;"2013-J";"Antifer ponton pétrolier";1;1
2013;10;"2013-J";"Antifer ponton pêche";0;0
2013;10;"2013-J";"Antoine";0;0
2013;10;"2013-J";"Arcachon - Bouée 7";2;1
2013;10;"2013-J";"At so";1;1
2013;10;"2013-J";"Auger";2;1
2013;10;"2013-J";"BIN - Biguglia nord";0;0
2013;10;"2013-J";"BIS - Biguglia sud";0;0
2013;11;"2013-K";"18A - Carry";0;0
2013;11;"2013-K";"21E - ile embiez";0;0
2013;11;"2013-K";"22B - Toulon gde rade";2;1
2013;11;"2013-K";"27B - Frejus est";0;0
2013;11;"2013-K";"Agde";0;0
2013;11;"2013-K";"Anse Moulinet";0;0
2013;11;"2013-K";"Anse de Carteau 2";2;1
2013;11;"2013-K";"Antifer ponton pétrolier";1;1
2013;11;"2013-K";"Antifer ponton pêche";0;0
2013;11;"2013-K";"Antoine";0;0
2013;11;"2013-K";"Arcachon - Bouée 7";2;1
2013;11;"2013-K";"At so";1;1
2013;11;"2013-K";"Auger";2;1
2013;11;"2013-K";"BIN - Biguglia nord";0;0
2013;11;"2013-K";"BIS - Biguglia sud";0;0
2013;12;"2013-L";"18A - Carry";0;0
2013;12;"2013-L";"21E - ile embiez";0;0
2013;12;"2013-L";"22B - Toulon gde rade";2;1
2013;12;"2013-L";"27B - Frejus est";0;0
2013;12;"2013-L";"Agde";0;0
2013;12;"2013-L";"Anse Moulinet";0;0
2013;12;"2013-L";"Anse de Carteau 2";2;1
2013;12;"2013-L";"Antifer ponton pétrolier";1;1
2013;12;"2013-L";"Antifer ponton pêche";0;0
2013;12;"2013-L";"Antoine";0;0
2013;12;"2013-L";"Arcachon - Bouée 7";1;1
2013;12;"2013-L";"At so";1;1
2013;12;"2013-L";"Auger";2;1
2013;12;"2013-L";"BIN - Biguglia nord";0;0
2013;12;"2013-L";"BIS - Biguglia sud";0;0
2014;1;"2014-A";"18A - Carry";0;0
2014;1;"2014-A";"21E - ile embiez";0;0
2014;1;"2014-A";"22B - Toulon gde rade";3;1
2014;1;"2014-A";"27B - Frejus est";0;0
2014;1;"2014-A";"Agde";0;0
2014;1;"2014-A";"Anse Moulinet";0;0
2014;1;"2014-A";"Anse de Carteau 2";3;1
2014;1;"2014-A";"Antifer ponton pétrolier";1;1
2014;1;"2014-A";"Antifer ponton pêche";0;0
2014;1;"2014-A";"Antoine";0;0
2014;1;"2014-A";"Arcachon - Bouée 7";1;1
2014;1;"2014-A";"At so";1;1
2014;1;"2014-A";"Auger";2;1
2014;1;"2014-A";"BIN - Biguglia nord";0;0
2014;1;"2014-A";"BIS - Biguglia sud";0;0
2014;2;"2014-B";"18A - Carry";0;0
2014;2;"2014-B";"21E - ile embiez";0;0
2014;2;"2014-B";"22B - Toulon gde rade";2;1
2014;2;"2014-B";"27B - Frejus est";0;0
2014;2;"2014-B";"Agde";0;0
2014;2;"2014-B";"Anse Moulinet";0;0
2014;2;"2014-B";"Anse de Carteau 2";2;1
2014;2;"2014-B";"Antifer ponton pétrolier";1;1
2014;2;"2014-B";"Antifer ponton pêche";0;0
2014;2;"2014-B";"Antoine";0;0
2014;2;"2014-B";"Arcachon - Bouée 7";1;1
2014;2;"2014-B";"At so";1;1
2014;2;"2014-B";"Auger";2;1
2014;2;"2014-B";"BIN - Biguglia nord";0;0
2014;2;"2014-B";"BIS - Biguglia sud";0;0
2014;3;"2014-C";"18A - Carry";0;0
2014;3;"2014-C";"21E - ile embiez";0;0
2014;3;"2014-C";"22B - Toulon gde rade";2;1
2014;3;"2014-C";"27B - Frejus est";0;0
2014;3;"2014-C";"Agde";0;0
2014;3;"2014-C";"Anse Moulinet";0;0
2014;3;"2014-C";"Anse de Carteau 2";2;1
2014;3;"2014-C";"Antifer ponton pétrolier";1;1
2014;3;"2014-C";"Antifer ponton pêche";0;0
2014;3;"2014-C";"Antoine";0;0
2014;3;"2014-C";"Arcachon - Bouée 7";2;1
2014;3;"2014-C";"At so";2;1
2014;3;"2014-C";"Auger";2;1
2014;3;"2014-C";"BIN - Biguglia nord";0;0
2014;3;"2014-C";"BIS - Biguglia sud";0;0
2014;4;"2014-D";"18A - Carry";0;0
2014;4;"2014-D";"21E - ile embiez";0;0
2014;4;"2014-D";"22B - Toulon gde rade";1;1
2014;4;"2014-D";"27B - Frejus est";0;0
2014;4;"2014-D";"Agde";0;0
2014;4;"2014-D";"Anse Moulinet";0;0
2014;4;"2014-D";"Anse de Carteau 2";2;1
2014;4;"2014-D";"Antifer ponton pétrolier";2;1
2014;4;"2014-D";"Antifer ponton pêche";0;0
2014;4;"2014-D";"Antoine";0;0
2014;4;"2014-D";"Arcachon - Bouée 7";2;1
2014;4;"2014-D";"At so";2;1
2014;4;"2014-D";"Auger";2;1
2014;4;"2014-D";"BIN - Biguglia nord";0;0
2014;4;"2014-D";"BIS - Biguglia sud";0;0
2014;5;"2014-E";"18A - Carry";0;0
2014;5;"2014-E";"21E - ile embiez";0;0
2014;5;"2014-E";"22B - Toulon gde rade";2;1
2014;5;"2014-E";"27B - Frejus est";0;0
2014;5;"2014-E";"Agde";0;0
2014;5;"2014-E";"Anse Moulinet";0;0
2014;5;"2014-E";"Anse de Carteau 2";2;1
2014;5;"2014-E";"Antifer ponton pétrolier";1;1
2014;5;"2014-E";"Antifer ponton pêche";0;0
2014;5;"2014-E";"Antoine";0;0
2014;5;"2014-E";"Arcachon - Bouée 7";2;1
2014;5;"2014-E";"At so";2;1
2014;5;"2014-E";"Auger";3;1
2014;5;"2014-E";"BIN - Biguglia nord";0;0
2014;5;"2014-E";"BIS - Biguglia sud";0;0
2014;6;"2014-F";"18A - Carry";0;0
2014;6;"2014-F";"21E - ile embiez";0;0
2014;6;"2014-F";"22B - Toulon gde rade";2;1
2014;6;"2014-F";"27B - Frejus est";0;0
2014;6;"2014-F";"Agde";0;0
2014;6;"2014-F";"Anse Moulinet";0;0
2014;6;"2014-F";"Anse de Carteau 2";3;1
2014;6;"2014-F";"Antifer ponton pétrolier";1;1
2014;6;"2014-F";"Antifer ponton pêche";0;0
2014;6;"2014-F";"Antoine";0;0
2014;6;"2014-F";"Arcachon - Bouée 7";2;1
2014;6;"2014-F";"At so";2;1
2014;6;"2014-F";"Auger";2;1
2014;6;"2014-F";"BIN - Biguglia nord";0;0
2014;6;"2014-F";"BIS - Biguglia sud";0;0
2014;7;"2014-G";"18A - Carry";0;0
2014;7;"2014-G";"21E - ile embiez";0;0
2014;7;"2014-G";"22B - Toulon gde rade";3;1
2014;7;"2014-G";"27B - Frejus est";0;0
2014;7;"2014-G";"Agde";0;0
2014;7;"2014-G";"Anse Moulinet";0;0
2014;7;"2014-G";"Anse de Carteau 2";2;1
2014;7;"2014-G";"Antifer ponton pétrolier";1;1
2014;7;"2014-G";"Antifer ponton pêche";0;0
2014;7;"2014-G";"Antoine";0;0
2014;7;"2014-G";"Arcachon - Bouée 7";2;1
2014;7;"2014-G";"At so";1;1
2014;7;"2014-G";"Auger";2;1
2014;7;"2014-G";"BIN - Biguglia nord";0;0
2014;7;"2014-G";"BIS - Biguglia sud";0;0
2014;8;"2014-H";"18A - Carry";0;0
2014;8;"2014-H";"21E - ile embiez";0;0
2014;8;"2014-H";"22B - Toulon gde rade";2;1
2014;8;"2014-H";"27B - Frejus est";0;0
2014;8;"2014-H";"Agde";0;0
2014;8;"2014-H";"Anse Moulinet";0;0
2014;8;"2014-H";"Anse de Carteau 2";2;1
2014;8;"2014-H";"Antifer ponton pétrolier";1;1
2014;8;"2014-H";"Antifer ponton pêche";0;0
2014;8;"2014-H";"Antoine";0;0
2014;8;"2014-H";"Arcachon - Bouée 7";2;1
2014;8;"2014-H";"At so";1;1
2014;8;"2014-H";"Auger";2;1
2014;8;"2014-H";"BIN - Biguglia nord";0;0
2014;8;"2014-H";"BIS - Biguglia sud";0;0
2014;9;"2014-I";"18A - Carry";0;0
2014;9;"2014-I";"21E - ile embiez";0;0
2014;9;"2014-I";"22B - Toulon gde rade";2;1
2014;9;"2014-I";"27B - Frejus est";0;0
2014;9;"2014-I";"Agde";0;0
2014;9;"2014-I";"Anse Moulinet";0;0
2014;9;"2014-I";"Anse de Carteau 2";2;1
2014;9;"2014-I";"Antifer ponton pétrolier";1;1
2014;9;"2014-I";"Antifer ponton pêche";0;0
2014;9;"2014-I";"Antoine";0;0
2014;9;"2014-I";"Arcachon - Bouée 7";2;1
2014;9;"2014-I";"At so";1;1
2014;9;"2014-I";"Auger";3;1
2014;9;"2014-I";"BIN - Biguglia nord";0;0
2014;9;"2014-I";"BIS - Biguglia sud";0;0
2014;10;"2014-J";"18A - Carry";0;0
2014;10;"2014-J";"21E - ile embiez";0;0
2014;10;"2014-J";"22B - Toulon gde rade";2;1
2014;10;"2014-J";"27B - Frejus est";0;0
2014;10;"2014-J";"Agde";0;0
2014;10;"2014-J";"Anse Moulinet";0;0
2014;10;"2014-J";"Anse de Carteau 2";2;1
2014;10;"2014-J";"Antifer ponton pétrolier";1;1
2014;10;"2014-J";"Antifer ponton pêche";0;0
2014;10;"2014-J";"Antoine";0;0
2014;10;"2014-J";"Arcachon - Bouée 7";3;1
2014;10;"2014-J";"At so";0;0
2014;10;"2014-J";"Auger";2;1
2014;10;"2014-J";"BIN - Biguglia nord";0;0
2014;10;"2014-J";"BIS - Biguglia sud";0;0
2014;11;"2014-K";"18A - Carry";0;0
2014;11;"2014-K";"21E - ile embiez";0;0
2014;11;"2014-K";"22B - Toulon gde rade";2;1
2014;11;"2014-K";"27B - Frejus est";0;0
2014;11;"2014-K";"Agde";0;0
2014;11;"2014-K";"Anse Moulinet";0;0
2014;11;"2014-K";"Anse de Carteau 2";2;1
2014;11;"2014-K";"Antifer ponton pétrolier";1;1
2014;11;"2014-K";"Antifer ponton pêche";0;0
2014;11;"2014-K";"Antoine";0;0
2014;11;"2014-K";"Arcachon - Bouée 7";1;1
2014;11;"2014-K";"At so";1;1
2014;11;"2014-K";"Auger";2;1
2014;11;"2014-K";"BIN - Biguglia nord";0;0
2014;11;"2014-K";"BIS - Biguglia sud";0;0
2014;12;"2014-L";"18A - Carry";0;0
2014;12;"2014-L";"21E - ile embiez";0;0
2014;12;"2014-L";"22B - Toulon gde rade";3;1
2014;12;"2014-L";"27B - Frejus est";0;0
2014;12;"2014-L";"Agde";0;0
2014;12;"2014-L";"Anse Moulinet";0;0
2014;12;"2014-L";"Anse de Carteau 2";3;1
2014;12;"2014-L";"Antifer ponton pétrolier";1;1
2014;12;"2014-L";"Antifer ponton pêche";0;0
2014;12;"2014-L";"Antoine";0;0
2014;12;"2014-L";"Arcachon - Bouée 7";3;1
2014;12;"2014-L";"At so";0;0
2014;12;"2014-L";"Auger";3;1
2014;12;"2014-L";"BIN - Biguglia nord";0;0
2014;12;"2014-L";"BIS - Biguglia sud";0;0
2015;1;"2015-A";"18A - Carry";0;0
2015;1;"2015-A";"21E - ile embiez";0;0
2015;1;"2015-A";"22B - Toulon gde rade";2;1
2015;1;"2015-A";"27B - Frejus est";0;0
2015;1;"2015-A";"Agde";0;0
2015;1;"2015-A";"Anse Moulinet";0;0
2015;1;"2015-A";"Anse de Carteau 2";2;1
2015;1;"2015-A";"Antifer ponton pétrolier";1;1
2015;1;"2015-A";"Antifer ponton pêche";0;0
2015;1;"2015-A";"Antoine";0;0
2015;1;"2015-A";"Arcachon - Bouée 7";2;1
2015;1;"2015-A";"At so";1;1
2015;1;"2015-A";"Auger";2;1
2015;1;"2015-A";"BIN - Biguglia nord";0;0
2015;1;"2015-A";"BIS - Biguglia sud";0;0
2015;2;"2015-B";"18A - Carry";0;0
2015;2;"2015-B";"21E - ile embiez";0;0
2015;2;"2015-B";"22B - Toulon gde rade";2;1
2015;2;"2015-B";"27B - Frejus est";0;0
2015;2;"2015-B";"Agde";0;0
2015;2;"2015-B";"Anse Moulinet";0;0
2015;2;"2015-B";"Anse de Carteau 2";2;1
2015;2;"2015-B";"Antifer ponton pétrolier";2;1
2015;2;"2015-B";"Antifer ponton pêche";0;0
2015;2;"2015-B";"Antoine";0;0
2015;2;"2015-B";"Arcachon - Bouée 7";2;1
2015;2;"2015-B";"At so";1;1
2015;2;"2015-B";"Auger";2;1
2015;2;"2015-B";"BIN - Biguglia nord";0;0
2015;2;"2015-B";"BIS - Biguglia sud";0;0
2015;3;"2015-C";"18A - Carry";0;0
2015;3;"2015-C";"21E - ile embiez";0;0
2015;3;"2015-C";"22B - Toulon gde rade";2;1
2015;3;"2015-C";"27B - Frejus est";0;0
2015;3;"2015-C";"Agde";0;0
2015;3;"2015-C";"Anse Moulinet";0;0
2015;3;"2015-C";"Anse de Carteau 2";2;1
2015;3;"2015-C";"Antifer ponton pétrolier";2;1
2015;3;"2015-C";"Antifer ponton pêche";0;0
2015;3;"2015-C";"Antoine";0;0
2015;3;"2015-C";"Arcachon - Bouée 7";2;1
2015;3;"2015-C";"At so";2;1
2015;3;"2015-C";"Auger";2;1
2015;3;"2015-C";"BIN - Biguglia nord";0;0
2015;3;"2015-C";"BIS - Biguglia sud";0;0
2015;4;"2015-D";"18A - Carry";0;0
2015;4;"2015-D";"21E - ile embiez";0;0
2015;4;"2015-D";"22B - Toulon gde rade";2;1
2015;4;"2015-D";"27B - Frejus est";0;0
2015;4;"2015-D";"Agde";0;0
2015;4;"2015-D";"Anse Moulinet";0;0
2015;4;"2015-D";"Anse de Carteau 2";2;1
2015;4;"2015-D";"Antifer ponton pétrolier";2;1
2015;4;"2015-D";"Antifer ponton pêche";0;0
2015;4;"2015-D";"Antoine";0;0
2015;4;"2015-D";"Arcachon - Bouée 7";2;1
2015;4;"2015-D";"At so";1;1
2015;4;"2015-D";"Auger";3;1
2015;4;"2015-D";"BIN - Biguglia nord";0;0
2015;4;"2015-D";"BIS - Biguglia sud";0;0
2015;5;"2015-E";"18A - Carry";0;0
2015;5;"2015-E";"21E - ile embiez";0;0
2015;5;"2015-E";"22B - Toulon gde rade";2;1
2015;5;"2015-E";"27B - Frejus est";0;0
2015;5;"2015-E";"Agde";0;0
2015;5;"2015-E";"Anse Moulinet";0;0
2015;5;"2015-E";"Anse de Carteau 2";2;1
2015;5;"2015-E";"Antifer ponton pétrolier";2;1
2015;5;"2015-E";"Antifer ponton pêche";0;0
2015;5;"2015-E";"Antoine";0;0
2015;5;"2015-E";"Arcachon - Bouée 7";2;1
2015;5;"2015-E";"At so";1;1
2015;5;"2015-E";"Auger";2;1
2015;5;"2015-E";"BIN - Biguglia nord";0;0
2015;5;"2015-E";"BIS - Biguglia sud";0;0
2015;6;"2015-F";"18A - Carry";0;0
2015;6;"2015-F";"21E - ile embiez";0;0
2015;6;"2015-F";"22B - Toulon gde rade";3;1
2015;6;"2015-F";"27B - Frejus est";0;0
2015;6;"2015-F";"Agde";0;0
2015;6;"2015-F";"Anse Moulinet";0;0
2015;6;"2015-F";"Anse de Carteau 2";3;1
2015;6;"2015-F";"Antifer ponton pétrolier";2;1
2015;6;"2015-F";"Antifer ponton pêche";0;0
2015;6;"2015-F";"Antoine";0;0
2015;6;"2015-F";"Arcachon - Bouée 7";2;1
2015;6;"2015-F";"At so";2;1
2015;6;"2015-F";"Auger";2;1
2015;6;"2015-F";"BIN - Biguglia nord";0;0
2015;6;"2015-F";"BIS - Biguglia sud";0;0
2015;7;"2015-G";"18A - Carry";0;0
2015;7;"2015-G";"21E - ile embiez";0;0
2015;7;"2015-G";"22B - Toulon gde rade";2;1
2015;7;"2015-G";"27B - Frejus est";0;0
